,,x,y,uuid,Seat_ID
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZE19,544.8916381835934,-712.0394042968746,2306f8d3-9e8e-f1e8-9788-b8c1404f2fd1,ZE19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZE20,564.8916381835934,-712.0394042968746,b5f0debf-6752-67a4-82b5-3910623ce9f0,ZE20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZE21,584.7916381835939,-712.0394042968746,55b76db8-6e4f-6564-d2ac-9e3c7f0507e1,ZE21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZE22,604.7916381835939,-712.0394042968746,4a4e090b-723c-d8b1-d101-8a4f2c685761,ZE22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZE23,624.7916381835939,-712.0394042968746,fa0b45b9-283d-36b2-e59d-78d6eb30373c,ZE23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD10,364.99163818359375,-732.0394042968746,ddd8b831-0ec5-0b42-f212-2a48da7f5de5,ZD10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD11,384.99163818359375,-732.0394042968746,fe9bee9a-a3f4-7c07-cfec-018cc5311710,ZD11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD12,404.99163818359375,-732.0394042968746,cb7b9df9-00b0-d0cc-1a6e-5a3ee3018388,ZD12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD13,424.99163818359375,-732.0394042968746,6df35f3a-73b1-b947-8b30-967550a1f346,ZD13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD14,444.8916381835934,-732.0394042968746,a8d02c77-db32-5b60-803c-e62ff04c9194,ZD14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD15,464.8916381835934,-732.0394042968746,12082ee8-2612-1e99-9682-b2595fbd9456,ZD15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD16,484.8916381835934,-732.0394042968746,c75685bf-4bac-0dce-804c-d9183d685ea9,ZD16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD17,504.8916381835934,-732.0394042968746,abd2f091-8fe8-6067-4e73-663e117263f4,ZD17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD18,524.8916381835934,-732.0394042968746,54bcafa6-775e-c267-14f1-579737063fcc,ZD18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD19,544.8916381835934,-732.0394042968746,ed42289e-7ef3-3e4e-f05c-9e127110ba0c,ZD19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD20,564.8916381835934,-732.0394042968746,d5ea62a1-d347-37e3-e9c7-dfa34482c68b,ZD20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD21,584.7916381835939,-732.0394042968746,0c78b9fc-8788-21d0-0cf3-9b8b7a88c710,ZD21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD22,604.7916381835939,-732.0394042968746,2ea71771-72d1-8d8d-865c-32905c7348d5,ZD22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZD23,624.7916381835939,-732.0394042968746,64eea792-8225-8775-e55f-2ba9b2961df2,ZD23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC10,364.99163818359375,-752.0394042968746,7981894b-8eca-37c7-b6e8-fb0972464f29,ZC10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC11,384.99163818359375,-752.0394042968746,639050aa-78ee-3d23-e476-6d748793e420,ZC11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC12,404.99163818359375,-752.0394042968746,338baebd-ff48-e7a7-a96d-813ee1d1636e,ZC12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC13,424.99163818359375,-752.0394042968746,92d6642e-eff8-a79f-607c-e23a678d0637,ZC13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC14,444.8916381835934,-752.0394042968746,b1f0166b-2f0c-a0fb-f86d-8d9f60525e25,ZC14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC15,464.8916381835934,-752.0394042968746,95e7063f-d3f7-d3e4-e641-9369ee936020,ZC15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC16,484.8916381835934,-752.0394042968746,c548398b-1f7f-b369-f0c5-cc31ee681d86,ZC16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC17,504.8916381835934,-752.0394042968746,16ac048f-7ce9-6473-14e6-d4d8e1037e61,ZC17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC18,524.8916381835934,-752.0394042968746,628d2782-54f6-4825-0c2e-5028538f25b7,ZC18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC19,544.8916381835934,-752.0394042968746,c2a98ef3-c1ea-77dd-8f6c-2f07fb74996b,ZC19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC20,564.8916381835934,-752.0394042968746,9aff0d6b-58c3-3acd-805d-9090e211f7a8,ZC20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC21,584.7916381835939,-752.0394042968746,29123c5d-c5c2-cf12-3d0a-246eb6d09ef7,ZC21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC22,604.7916381835939,-752.0394042968746,e657be12-3e75-4632-0ee6-d57b978cbb2d,ZC22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZC23,624.7916381835939,-752.0394042968746,f04da00f-07ae-b099-8e38-e3c161cafffb,ZC23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S10,365.0916381835941,-933.5394042968746,c7f230c0-7587-ec00-e790-abfceed90b41,S10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S11,385.0916381835941,-933.5394042968746,0299da00-d753-3527-86cc-372398e31ddd,S11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S12,405.0916381835941,-933.5394042968746,cb89fe7e-7dbf-4008-6072-c299575c3693,S12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S13,425.0916381835941,-933.5394042968746,cc0fd51e-95ee-2869-ca33-d731b46260b2,S13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S14,444.99163818359375,-933.5394042968746,a55e1309-8f43-755b-ff0d-4391fc3a2dce,S14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S15,464.99163818359375,-933.5394042968746,c4feb487-4454-06b6-6523-34f78fad636c,S15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S16,484.99163818359375,-933.5394042968746,f8247329-0aab-b6c2-a1e1-e0eae80810a6,S16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S17,504.99163818359375,-933.5394042968746,e65e86cd-1be9-0f40-5538-d8ae91acff03,S17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S18,524.9916381835938,-933.5394042968746,155795eb-0310-d0df-179a-543a6b170883,S18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S19,544.9916381835938,-933.5394042968746,4ad934bc-88af-e6a4-ff61-94887e1b99ca,S19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S20,564.9916381835938,-933.5394042968746,5fb7d6c2-e35f-9300-83c4-1beb24eddb34,S20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S21,584.8916381835934,-933.5394042968746,d9ebf990-4fb7-4736-cdda-0ca0e193c3b1,S21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S22,604.8916381835934,-933.5394042968746,9d088ebf-c15e-a8a2-0aef-f501a4bcd1f2,S22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-S23,624.8916381835934,-933.5394042968746,5fac270a-1705-2359-9145-2684fb3682a2,S23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R10,365.0916381835941,-953.5394042968746,317c1a0e-6200-d980-1552-9a7f4904b5a9,R10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R11,385.0916381835941,-953.5394042968746,4337d9ac-15fc-cd5d-bfbf-c0d46259f40d,R11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R12,405.0916381835941,-953.5394042968746,c2583df0-33bd-5e49-6ab0-81726e150146,R12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R13,425.0916381835941,-953.5394042968746,de88b7eb-74e8-b689-69be-1ad27876b23c,R13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R14,444.99163818359375,-953.5394042968746,d35ca226-7c3a-2880-a39f-5675f6773382,R14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R15,464.99163818359375,-953.5394042968746,51ff7ed1-609a-e64b-5ae2-1cc7c50b1771,R15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R16,484.99163818359375,-953.5394042968746,2fb00a52-1deb-5d39-441a-d3c254fd9eb8,R16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R17,504.99163818359375,-953.5394042968746,eabfa952-328c-a137-7c9e-88cae0aeedfa,R17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R18,524.9916381835938,-953.5394042968746,3c62aed3-136c-e3ef-0a33-def9982b640a,R18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R19,544.9916381835938,-953.5394042968746,fcf40573-ee6b-8761-45f1-bee973e92c83,R19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R20,564.9916381835938,-953.5394042968746,5882dadd-85fa-aa0e-d9af-b81b15d2c9c2,R20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R21,584.8916381835934,-953.5394042968746,55e210ae-fb09-0789-b56a-65e4e4a8dca6,R21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R22,604.8916381835934,-953.5394042968746,e11de605-fc7f-3545-e2ca-271f1b13561b,R22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-R23,624.8916381835934,-953.5394042968746,45f50dd1-b998-78ef-033b-f0c4d5c790a2,R23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB10,364.99163818359375,-772.0394042968746,c5f243e7-86b0-3b21-f6ee-9c7c8bd5d1a9,ZB10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB11,384.99163818359375,-772.0394042968746,9f55a3fc-7166-fbf2-d3ce-9709920a3e2f,ZB11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB12,404.99163818359375,-772.0394042968746,e1c6ee6a-a500-c300-9a72-7ea689ff65d7,ZB12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB13,424.99163818359375,-772.0394042968746,900e9fdd-5108-a3b3-7a15-01c722856501,ZB13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB14,444.8916381835934,-772.0394042968746,7f004e5c-072f-7e9c-d422-e24edd97b5b7,ZB14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB15,464.8916381835934,-772.0394042968746,c3763090-fe70-d8bb-1620-149fc8148a4a,ZB15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB16,484.8916381835934,-772.0394042968746,aa84b93d-2852-8467-e5ce-158884082f15,ZB16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB17,504.8916381835934,-772.0394042968746,82cc03d0-f09c-cd19-c01c-c9882e24a2cd,ZB17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB18,524.8916381835934,-772.0394042968746,5d5007c3-4aff-e5e0-1096-243721b3d7d7,ZB18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB19,544.8916381835934,-772.0394042968746,0db79c86-04ea-cae5-4c3d-b7e28712effa,ZB19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB20,564.8916381835934,-772.0394042968746,aad96e98-fe1b-4879-cc7f-141ce082fc80,ZB20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB21,584.7916381835939,-772.0394042968746,d5fd80c6-18fe-fd26-4627-9dcce62461ad,ZB21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB22,604.7916381835939,-772.0394042968746,e37f2e68-3e01-6211-9d65-228ea831fc0e,ZB22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZB23,624.7916381835939,-772.0394042968746,9120c873-1947-282b-b680-a4e4b65c4e2c,ZB23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA10,364.99163818359375,-792.0394042968746,8944e94e-4e8f-8ddd-1b6a-a9cc8201b759,ZA10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA11,384.99163818359375,-792.0394042968746,6e732d90-bfaf-7baf-9584-8f1bf1f823c9,ZA11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA12,404.99163818359375,-792.0394042968746,a8a31ea4-c649-fde6-8837-96bb845c411c,ZA12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA13,424.99163818359375,-792.0394042968746,8b642f60-e8f0-1341-50ba-28bfa095d532,ZA13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA14,444.8916381835934,-792.0394042968746,55d94f02-220c-6283-f517-d2d42549ac76,ZA14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA15,464.8916381835934,-792.0394042968746,e16c9d96-3169-74f0-d64e-fbc51111064b,ZA15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA16,484.8916381835934,-792.0394042968746,aac94df0-f4dd-eead-2c74-886d728e4358,ZA16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA17,504.8916381835934,-792.0394042968746,a503eb07-99f2-9d44-8e12-637b57687ee4,ZA17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA18,524.8916381835934,-792.0394042968746,d1ad58e5-226d-ea53-a813-032d56b7d6a7,ZA18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA19,544.8916381835934,-792.0394042968746,2951baef-559a-f571-b24b-000fab905fe8,ZA19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA20,564.8916381835934,-792.0394042968746,690c4a59-e7bd-922c-2f96-a48c5b94ce3d,ZA20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA21,584.7916381835939,-792.0394042968746,dc0f7265-8708-2f03-619c-c29cf2763f6f,ZA21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA22,604.7916381835939,-792.0394042968746,ba1a0014-7585-4af5-bfd6-c61191113876,ZA22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-ZA23,624.7916381835939,-792.0394042968746,b9cde502-d7a2-2ff6-9d8b-7f0333ffcb05,ZA23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z10,364.99163818359375,-812.0394042968746,05cf3b04-4543-ce42-d82a-03864ff0ad87,Z10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z11,384.99163818359375,-812.0394042968746,86432ff1-951c-e50e-506a-4455db9daddd,Z11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z12,404.99163818359375,-812.0394042968746,59b3bb6e-c69f-abb3-d0d8-79b127fac26c,Z12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z13,424.99163818359375,-812.0394042968746,8d40fc1f-89fa-4d8a-3a72-615876c7b491,Z13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z14,444.8916381835934,-812.0394042968746,5e6fa705-1178-eadd-04d0-caece928133f,Z14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z15,464.8916381835934,-812.0394042968746,4c80b4a5-7ade-75eb-e35b-952e26b2dd61,Z15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z16,484.8916381835934,-812.0394042968746,bfb6c47a-8b31-21af-148a-87e80c0548c6,Z16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z17,504.8916381835934,-812.0394042968746,b7a65892-0eaa-e322-affc-ab065477b659,Z17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z18,524.8916381835934,-812.0394042968746,8894c18f-8087-365e-f238-9d6f32437141,Z18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z19,544.8916381835934,-812.0394042968746,7759a5f6-92f4-97a2-5a3b-2b87f5873c64,Z19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z20,564.8916381835934,-812.0394042968746,eaef577e-d5ba-8e7c-4b1e-d34810d6d9ca,Z20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z21,584.7916381835939,-812.0394042968746,5e365aed-d473-67e4-dcb8-0ee8fb465ad6,Z21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z22,604.7916381835939,-812.0394042968746,7f90a06a-8056-ada1-7980-689746e09291,Z22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Z23,624.7916381835939,-812.0394042968746,b5f83e1b-91c4-7be7-1e87-f7f317702d58,Z23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y10,364.99163818359375,-832.0394042968746,3e5cde1b-e33d-e4da-8e95-b88e081e14f5,Y10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y11,384.99163818359375,-832.0394042968746,bb272925-0b01-d90c-d0c2-5c305301aff0,Y11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y12,404.99163818359375,-832.0394042968746,90dbfba1-e662-1e82-0964-d46e8611b177,Y12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y13,424.99163818359375,-832.0394042968746,b7c8a845-1d6c-0ed1-f6b2-60e2106658e7,Y13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y14,444.8916381835934,-832.0394042968746,bd5b7aed-2e3d-f0ee-3530-f509ff5e3539,Y14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y15,464.8916381835934,-832.0394042968746,6ee073c7-05a3-6ab3-899d-1c7525b1db40,Y15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y16,484.8916381835934,-832.0394042968746,e5246ad3-ae01-c49f-91fc-7506139d437e,Y16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y17,504.8916381835934,-832.0394042968746,be620064-82a0-a7a6-ebdf-5faf95fd3f21,Y17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y18,524.8916381835934,-832.0394042968746,3bd82874-47ed-9a90-7dbd-a7ad970f5514,Y18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y19,544.8916381835934,-832.0394042968746,dcc97af3-6952-5053-909a-e7a08fe8e536,Y19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y20,564.8916381835934,-832.0394042968746,aab33601-145d-f517-396d-c683552692bc,Y20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y21,584.7916381835939,-832.0394042968746,0f033703-e8a4-c54f-619e-a12a96078bf4,Y21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y22,604.7916381835939,-832.0394042968746,83468b02-5496-4c71-80d1-7fe6baa18300,Y22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-Y23,624.7916381835939,-832.0394042968746,03ec4296-600b-3855-0d23-2ad8d5a5e3c8,Y23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X10,364.99163818359375,-852.0394042968746,76003d6b-95a9-3ba0-975c-b9ff995c9054,X10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X11,384.99163818359375,-852.0394042968746,a2abdf47-b927-9aae-c42b-9b30f64394dc,X11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X12,404.99163818359375,-852.0394042968746,5ef24473-ff0b-f415-bd7c-72455ec9c708,X12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X13,424.99163818359375,-852.0394042968746,997df984-78bd-74ce-1f65-d60c84dad536,X13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X14,444.8916381835934,-852.0394042968746,4ec3e030-0c24-76f1-4859-3de5860e8984,X14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X15,464.8916381835934,-852.0394042968746,8573c13d-922d-b389-247e-6fe11be64582,X15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X16,484.8916381835934,-852.0394042968746,8642b53f-4850-4fa1-2370-81dcb35d87c2,X16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X17,504.8916381835934,-852.0394042968746,eb0e0115-d26e-671b-fa64-2680df239f40,X17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X18,524.8916381835934,-852.0394042968746,27f30061-ee0d-acf0-bbb9-4f624d1f29fa,X18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X19,544.8916381835934,-852.0394042968746,b98a02a3-5379-342a-0839-593d55b3e505,X19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X20,564.8916381835934,-852.0394042968746,71880e7b-36de-6bf4-4fde-5c51f68a0479,X20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X21,584.7916381835939,-852.0394042968746,eba7f15f-f383-7362-9104-c67bc48bd80a,X21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X22,604.7916381835939,-852.0394042968746,844bf6b9-acbd-8ffd-3b94-62a04f12ff60,X22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-X23,624.7916381835939,-852.0394042968746,03ecc781-0e97-9a19-dc20-fda778183cea,X23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U10,365.0916381835941,-893.5394042968746,a4164e43-76c2-fe0f-4cfa-255cd5ac840f,U10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U11,385.0916381835941,-893.5394042968746,7ebf6e19-bd49-f4ce-1270-adaa81feeba2,U11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U12,405.0916381835941,-893.5394042968746,57f82751-7d9f-eb45-d9b0-0a7fd58641e9,U12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U13,425.0916381835941,-893.5394042968746,0da302a4-5747-ab86-1c52-2084ab0f9bde,U13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U14,444.99163818359375,-893.5394042968746,a014f3d3-0cff-2cd6-717a-e30a6fd1a011,U14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U15,464.99163818359375,-893.5394042968746,c9e35ba2-c2f5-2a15-ca7e-88a6f0d55cc7,U15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U16,484.99163818359375,-893.5394042968746,395b23ce-fdee-990f-2db2-81808647b3f4,U16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U17,504.99163818359375,-893.5394042968746,1cebde32-a486-fb65-9b63-cd62c2dbe4ad,U17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U18,524.9916381835938,-893.5394042968746,d6dc9cd0-826c-0f92-4426-70c12be969cf,U18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U19,544.9916381835938,-893.5394042968746,fb161fea-5a48-2b13-1078-c150c0d9e979,U19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U20,564.9916381835938,-893.5394042968746,362cc3c7-17b8-6739-af11-9a24cc2fef55,U20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U21,584.8916381835934,-893.5394042968746,574893e3-046e-5d28-2ad0-a7273654377c,U21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U22,604.8916381835934,-893.5394042968746,4c5faf43-d675-f415-627b-7f88a57def3e,U22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-U23,624.8916381835934,-893.5394042968746,9d2f7484-72e1-1b15-7108-09056976e72e,U23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W10,364.99163818359375,-872.0394042968746,b856d091-23f9-cdaa-b818-eaebe95b468c,W10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W11,384.99163818359375,-872.0394042968746,0881a9a0-65ed-3ae9-2707-dda21e451da3,W11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W12,404.99163818359375,-872.0394042968746,77003a40-6683-7f58-2a77-25cb933f74eb,W12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W13,424.99163818359375,-872.0394042968746,2f4ea01c-1444-86a0-f79f-9b2bc45f219d,W13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W14,444.8916381835934,-872.0394042968746,03549636-cb3f-1ad8-2ad9-62764781d61c,W14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W15,464.8916381835934,-872.0394042968746,2ef53926-c9b3-2fa9-99ca-99d199aaceb2,W15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W16,484.8916381835934,-872.0394042968746,06527a65-3952-e9a6-63ac-2c9abfaee906,W16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W17,504.8916381835934,-872.0394042968746,b65109bc-36d3-5ecd-9665-a8601187c7a6,W17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W18,524.8916381835934,-872.0394042968746,a14eb5ef-fdc4-f840-798b-343f3eff7369,W18
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W19,544.8916381835934,-872.0394042968746,31fb45ec-66d6-a865-b04e-6b060f24e708,W19
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W20,564.8916381835934,-872.0394042968746,bc897524-959a-2d75-0712-2044ae354822,W20
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W21,584.7916381835939,-872.0394042968746,665e5f47-77b9-28dd-779a-2e5b3a2ac6bf,W21
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W22,604.7916381835939,-872.0394042968746,3f11eb64-b1fe-5b9f-8536-57162bbd2d67,W22
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-W23,624.7916381835939,-872.0394042968746,39a323a2-3b18-b095-d91b-3ea1e6dfd953,W23
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T10,365.0916381835941,-913.5394042968746,59653dae-64e9-8438-6ea6-d087c6381fe5,T10
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T11,385.0916381835941,-913.5394042968746,0e642917-9d4f-e72a-1a11-7e432df4b6f2,T11
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T12,405.0916381835941,-913.5394042968746,6cbfc480-c9af-639a-9748-de79f990197a,T12
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T13,425.0916381835941,-913.5394042968746,498eedc3-8384-a10f-7210-a072874e0e34,T13
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T14,444.99163818359375,-913.5394042968746,5659ea92-3ac8-73d4-e63a-56519c5f4474,T14
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T15,464.99163818359375,-913.5394042968746,87f72d06-6f1c-153e-68c9-7e76ef1a4310,T15
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T16,484.99163818359375,-913.5394042968746,c7cf9a0e-e8d8-2990-8998-cc4d6f50d599,T16
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T17,504.99163818359375,-913.5394042968746,20bf6692-9c16-d825-7380-379adefa49f9,T17
seats,B5EA79A2-B585-4452-98AD-F18FC2605AAF-T18,524.9916381835938,-913.5394042968746,039720cb-eed4-285e-1089-ed7c1a0d0390,T18
